Group,Creation Day,Creation Month,Creation Year,Day of Value,Month of Value,Year of Value,Geography,ValueType,Model,Scenario,ModelType,Version,Quantile 0.05,Quantile 0.1,Quantile 0.15,Quantile 0.2,Quantile 0.25,Quantile 0.3,Quantile 0.35,Quantile 0.4,Quantile 0.45,Quantile 0.5,Quantile 0.55,Quantile 0.6,Quantile 0.65,Quantile 0.7,Quantile 0.75,Quantile 0.8,Quantile 0.85,Quantile 0.9,Quantile 0.95
LSHTM,26,7,2022,28,4,2022,Scotland,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,0.86639155,0.8753666,0.88140635,0.885536,0.89030325,0.8937262,0.89717465,0.9001602,0.90297415,0.905979,0.90854705,0.9113484,0.9146469,0.9175988,0.921045,0.924645,0.92879695,0.9338779,0.9417086
LSHTM,26,7,2022,29,4,2022,Scotland,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,0.8712133,0.8788482,0.88570675,0.8907866,0.89478025,0.8986704,0.9023443,0.905251,0.9082208,0.9110575,0.91401825,0.9171286,0.9198357,0.9226696,0.92626975,0.9300708,0.93432295,0.9390706,0.9468966
LSHTM,26,7,2022,30,4,2022,Scotland,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,0.8763518,0.8851636,0.89140425,0.8966972,0.90051875,0.9043348,0.907527,0.9108982,0.9145231,0.917387,0.9200301,0.9231006,0.92591245,0.9286265,0.932253,0.9364304,0.94037735,0.9454943,0.95352995
LSHTM,26,7,2022,1,5,2022,Scotland,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,0.88239245,0.8913082,0.89760795,0.9025422,0.90615775,0.9104298,0.9143824,0.917566,0.92085655,0.923915,0.9271358,0.9295714,0.93247375,0.9352289,0.93856425,0.9430756,0.94673745,0.9520127,0.95995625
LSHTM,26,7,2022,2,5,2022,Scotland,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,0.8902362,0.8992297,0.90442035,0.9088638,0.9131595,0.9176827,0.9211477,0.9249962,0.92779655,0.9306875,0.9335507,0.9365994,0.93933545,0.9424683,0.9451895,0.9489532,0.95335855,0.9592609,0.96639425
LSHTM,26,7,2022,3,5,2022,Scotland,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,0.898111,0.9055725,0.9112135,0.9162256,0.92072175,0.9247709,0.92837735,0.9316316,0.934242,0.9374165,0.94019605,0.943031,0.94593005,0.9494985,0.95236625,0.9556722,0.96014625,0.9657411,0.9734246
LSHTM,26,7,2022,4,5,2022,Scotland,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,0.90345715,0.9123107,0.91871785,0.9237648,0.92788025,0.9316864,0.9345883,0.9376794,0.9408891,0.943996,0.94657245,0.9494594,0.9524746,0.9557663,0.95910525,0.9622654,0.96679695,0.9723443,0.98120275
LSHTM,26,7,2022,5,5,2022,Scotland,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,0.91069675,0.9190963,0.9254916,0.9300562,0.933861,0.9371884,0.9404896,0.9437488,0.9472057,0.950034,0.95248845,0.955317,0.95858405,0.9619152,0.965111,0.9685382,0.97304965,0.9784092,0.9868139
LSHTM,26,7,2022,6,5,2022,Scotland,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,0.9157861,0.9250919,0.9310938,0.9354728,0.93910875,0.9423095,0.94569425,0.948738,0.9519241,0.9548045,0.95747655,0.9602354,0.9635571,0.9666725,0.97048075,0.9742158,0.9788588,0.9835934,0.99189065
LSHTM,26,7,2022,7,5,2022,Scotland,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,0.92047895,0.9299298,0.93546825,0.939451,0.94312175,0.9466174,0.95014785,0.9530178,0.95609655,0.958898,0.9617386,0.9647332,0.96768255,0.9707111,0.97410875,0.977986,0.98262615,0.9891071,0.99747555
LSHTM,26,7,2022,8,5,2022,Scotland,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,0.92525915,0.9338828,0.93896465,0.9426686,0.94649275,0.9496329,0.95316655,0.9561402,0.95872505,0.9624455,0.9652712,0.967924,0.9708868,0.9740734,0.9772085,0.9808364,0.9856857,0.991954,1.0015985
LSHTM,26,7,2022,9,5,2022,Scotland,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,0.9287576,0.9363132,0.9420001,0.9454486,0.948611,0.9521218,0.9559723,0.9582876,0.9616707,0.9644885,0.9672928,0.9696326,0.9732128,0.9762411,0.97962675,0.9830016,0.988372,0.9944247,1.002404
LSHTM,26,7,2022,10,5,2022,Scotland,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,0.93123305,0.9379857,0.94374725,0.9479292,0.95098325,0.9541081,0.95734365,0.9604482,0.9632814,0.966229,0.968744,0.9715664,0.97424225,0.977548,0.9812515,0.985013,0.9889773,0.9951559,1.0041365
LSHTM,26,7,2022,11,5,2022,Scotland,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,0.932602,0.940444,0.94513725,0.9494604,0.95310825,0.9564024,0.95915795,0.9625208,0.96494895,0.9673105,0.96996085,0.9726182,0.97583985,0.9787065,0.982139,0.9861076,0.99076855,0.9957766,1.004992
LSHTM,26,7,2022,12,5,2022,Scotland,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,0.93369245,0.941864,0.9473447,0.9516668,0.954879,0.958136,0.96096045,0.9641328,0.9665927,0.969027,0.9720725,0.9745884,0.9773547,0.9802915,0.98365025,0.9869022,0.99131285,0.9966928,1.005476
LSHTM,26,7,2022,13,5,2022,Scotland,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,0.93655945,0.9428551,0.9490983,0.9542262,0.95768575,0.9606605,0.9635655,0.965982,0.9688628,0.971281,0.9739386,0.976734,0.9798323,0.9824003,0.9857145,0.989391,0.9927695,0.9984133,1.0067435
LSHTM,26,7,2022,14,5,2022,Scotland,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,0.93831225,0.946746,0.9518864,0.95665,0.9606935,0.9632773,0.96668965,0.9691766,0.97226265,0.9751855,0.97740495,0.9797834,0.9827749,0.9857746,0.9888355,0.9926586,0.9968668,1.002596,1.0087
LSHTM,26,7,2022,15,5,2022,Scotland,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,0.94229175,0.951438,0.95639455,0.9611166,0.964519,0.9678912,0.9713065,0.9742462,0.97728335,0.979522,0.98227405,0.984952,0.98773010000000006,0.9907861,0.99423425,0.9978924,1.0021845,1.007925,1.0152105
LSHTM,26,7,2022,16,5,2022,Scotland,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,0.9480655,0.957427,0.9629572,0.9672978,0.97091075,0.9745258,0.9775275,0.9810262,0.9840412,0.987051,0.98962135,0.992218,0.99512235,0.9982235,1.001355,1.004884,1.0095115,1.014933,1.022714
LSHTM,26,7,2022,17,5,2022,Scotland,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,0.9562868,0.9660038,0.9722516,0.9763392,0.98000625,0.9833343,0.9868374,0.990071,0.99349865,0.9963915,0.99955105,1.002396,1.0050335,1.008196,1.0109575,1.01509,1.0188405,1.024355,1.0326905
LSHTM,26,7,2022,18,5,2022,Scotland,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,0.96895325,0.9772653,0.9833578,0.9880596,0.9921055,0.9956547,0.99896655,1.0024,1.0055765,1.00832,1.011338,1.014726,1.01779,1.020536,1.0236675,1.027308,1.0314160000000001,1.036952,1.045241
LSHTM,26,7,2022,19,5,2022,Scotland,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,0.9834532,0.9919778,0.9985465,1.00254,1.006595,1.010497,1.0140665,1.017556,1.02044,1.02342,1.026578,1.029398,1.032564,1.035757,1.039025,1.04256,1.046663,1.052511,1.0601195
LSHTM,26,7,2022,20,5,2022,Scotland,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,1.000811,1.009168,1.015559,1.0202,1.024895,1.028137,1.031953,1.034918,1.0379885,1.041165,1.0442145,1.047174,1.0501605,1.053246,1.05699,1.060304,1.065263,1.070671,1.0781405
LSHTM,26,7,2022,21,5,2022,Scotland,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,1.0217025,1.029392,1.0350155,1.041076,1.0454325,1.04851,1.051873,1.054738,1.058331,1.06107,1.06358,1.066818,1.070277,1.073506,1.07721,1.080894,1.085812,1.092571,1.099923
LSHTM,26,7,2022,22,5,2022,Scotland,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,1.0436145,1.051929,1.057652,1.062228,1.0670875,1.070181,1.073513,1.077398,1.08021,1.083155,1.0859815,1.0887,1.0922775,1.095576,1.0996725,1.104158,1.108862,1.115156,1.1249605
LSHTM,26,7,2022,23,5,2022,Scotland,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,1.0663995,1.074942,1.080897,1.085546,1.0892325,1.093251,1.097463,1.100446,1.103067,1.106165,1.1098145,1.112844,1.1163435,1.119454,1.123725,1.127966,1.13339,1.139411,1.1498485
LSHTM,26,7,2022,24,5,2022,Scotland,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,1.0891435,1.098369,1.1039525,1.108634,1.112635,1.116177,1.1196665,1.123256,1.1263075,1.130355,1.1341335,1.13747,1.14072,1.144449,1.14827,1.153412,1.158629,1.166167,1.177146
LSHTM,26,7,2022,25,5,2022,Scotland,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,1.112469,1.120038,1.12605,1.129958,1.13532,1.13856,1.142275,1.146184,1.1500075,1.15329,1.1569625,1.160698,1.1647185,1.1688,1.17348,1.17789,1.1845745,1.192691,1.204506
LSHTM,26,7,2022,26,5,2022,Scotland,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,1.132809,1.140359,1.1459325,1.151028,1.155285,1.159507,1.1633485,1.167826,1.171601,1.17544,1.1792145,1.183054,1.187447,1.191431,1.1963825,1.201454,1.20811,1.2171400000000001,1.231461
LSHTM,26,7,2022,27,5,2022,Scotland,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,1.149079,1.157597,1.1634385,1.168262,1.17347,1.178347,1.1824695,1.186612,1.190481,1.19469,1.1988445,1.203468,1.207365,1.211979,1.21715,1.222476,1.229773,1.239493,1.2558405
LSHTM,26,7,2022,28,5,2022,Scotland,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,1.162407,1.171168,1.1780585,1.183564,1.1889775,1.194065,1.1983665,1.20195,1.205921,1.210085,1.2143035,1.218958,1.2242835,1.23,1.23495,1.240736,1.2479515,1.25824,1.2763135
LSHTM,26,7,2022,29,5,2022,Scotland,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,1.171417,1.181868,1.1891365,1.195232,1.2009275,1.20547,1.2095085,1.21334,1.217431,1.22185,1.2267515,1.231482,1.236314,1.24058,1.24739,1.254224,1.2626005,1.274164,1.2891825
LSHTM,26,7,2022,30,5,2022,Scotland,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,1.176305,1.187729,1.195508,1.201706,1.207115,1.21227,1.2168665,1.220872,1.225212,1.228995,1.233525,1.238148,1.24325,1.247771,1.25479,1.262622,1.2707565,1.282513,1.2980075
LSHTM,26,7,2022,31,5,2022,Scotland,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,1.1774935,1.189428,1.197421,1.20379,1.2090275,1.214049,1.2184355,1.223302,1.22791,1.231865,1.235548,1.240676,1.2456645,1.251339,1.25755,1.265026,1.2725915,1.28304,1.301992
LSHTM,26,7,2022,1,6,2022,Scotland,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,1.173874,1.18634,1.1946085,1.201432,1.2068575,1.211157,1.216182,1.220802,1.22514,1.229125,1.233797,1.238308,1.2438155,1.249446,1.254565,1.260602,1.2676435,1.277652,1.298432
LSHTM,26,7,2022,2,6,2022,Scotland,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,1.166598,1.179485,1.1871965,1.193758,1.200165,1.204597,1.209819,1.21381,1.218091,1.222045,1.226376,1.231632,1.235964,1.241145,1.2464775,1.252382,1.2606935,1.269432,1.2907275
LSHTM,26,7,2022,3,6,2022,Scotland,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,1.1546805,1.167503,1.1766685,1.18363,1.1883275,1.194069,1.1986465,1.203058,1.206896,1.211015,1.215108,1.219856,1.2242305,1.228738,1.23412,1.240564,1.24723,1.257138,1.2735195
LSHTM,26,7,2022,4,6,2022,Scotland,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,1.141057,1.152957,1.1625855,1.169586,1.17481,1.178658,1.1834365,1.187594,1.1915375,1.195985,1.2005545,1.204378,1.2086275,1.21395,1.2189375,1.224338,1.2305525,1.24025,1.2554845
LSHTM,26,7,2022,5,6,2022,Scotland,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,1.12543,1.137741,1.1458735,1.152088,1.15712,1.161811,1.165939,1.169836,1.174431,1.178885,1.1825035,1.186594,1.19108,1.195765,1.2002975,1.205518,1.2120745,1.220214,1.2353065
LSHTM,26,7,2022,6,6,2022,Scotland,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,1.1092,1.11928,1.1281785,1.133948,1.1380825,1.142831,1.1467455,1.151306,1.155144,1.15896,1.16338,1.167188,1.1710455,1.175075,1.180235,1.185452,1.191786,1.199505,1.213208
LSHTM,26,7,2022,7,6,2022,Scotland,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,1.0914195,1.101721,1.1089155,1.114684,1.119225,1.122942,1.127028,1.130892,1.13504,1.138775,1.1428415,1.146694,1.150337,1.154433,1.15895,1.164718,1.1708245,1.179053,1.190669
LSHTM,26,7,2022,8,6,2022,Scotland,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,1.0733585,1.083422,1.0898535,1.094948,1.099995,1.103654,1.10765,1.11109,1.114872,1.118385,1.12241,1.125966,1.130047,1.13439,1.1388475,1.143374,1.1500735,1.157263,1.1691125
LSHTM,26,7,2022,9,6,2022,Scotland,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,1.057284,1.06613,1.0720655,1.076548,1.08164,1.085544,1.08865,1.092116,1.096012,1.09952,1.1033345,1.10694,1.1108045,1.114888,1.1193375,1.123794,1.1286925,1.136481,1.1473645
LSHTM,26,7,2022,10,6,2022,Scotland,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,1.0414295,1.050436,1.0563325,1.060566,1.0644525,1.068204,1.0719665,1.075246,1.0789875,1.082605,1.0860745,1.088936,1.0927845,1.09636,1.0996675,1.104574,1.110236,1.116685,1.1280905
LSHTM,26,7,2022,11,6,2022,Scotland,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,1.028015,1.03689,1.042717,1.046516,1.0502675,1.053898,1.057453,1.060716,1.0638265,1.06716,1.070357,1.07344,1.07622,1.079692,1.0833125,1.087662,1.0932225,1.100158,1.1104625
LSHTM,26,7,2022,12,6,2022,Scotland,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,1.0172215,1.025125,1.0303555,1.035196,1.0389325,1.042294,1.04547,1.04833,1.0511875,1.054115,1.056928,1.060114,1.06286,1.066196,1.069075,1.073618,1.0787115,1.085933,1.0959245
LSHTM,26,7,2022,13,6,2022,Scotland,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,1.008749,1.015799,1.021528,1.025768,1.0295175,1.032875,1.036086,1.038536,1.041012,1.043545,1.046638,1.049204,1.051647,1.055263,1.0588725,1.0625,1.066972,1.073513,1.0828515
LSHTM,26,7,2022,14,6,2022,Scotland,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,1.0017085,1.009628,1.014799,1.018936,1.0226275,1.02622,1.028776,1.03114,1.033481,1.03616,1.0388545,1.041528,1.04397,1.046705,1.0504475,1.054238,1.058866,1.064899,1.073641
LSHTM,26,7,2022,15,6,2022,Scotland,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,0.9972428,1.006427,1.010994,1.01438,1.017985,1.020438,1.0232965,1.026086,1.028803,1.03122,1.0337245,1.036298,1.039277,1.042203,1.0451,1.04864,1.0533145,1.059131,1.0667965
LSHTM,26,7,2022,16,6,2022,Scotland,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,0.99644605,1.003825,1.0085185,1.012206,1.01517,1.018327,1.021029,1.023316,1.025681,1.028285,1.0307645,1.034202,1.0370275,1.038989,1.041945,1.04565,1.05052,1.055812,1.063113
LSHTM,26,7,2022,17,6,2022,Scotland,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,0.9964948,1.00362,1.0080985,1.01128,1.0144,1.01734,1.0202365,1.023206,1.0257765,1.027755,1.0302035,1.032986,1.0359,1.038693,1.04173,1.045722,1.04971,1.055066,1.0635605
LSHTM,26,7,2022,18,6,2022,Scotland,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,0.99740375,1.003488,1.0080665,1.011728,1.01542,1.018424,1.0210555,1.023734,1.0268355,1.029,1.031219,1.03438,1.0372335,1.039992,1.0432475,1.046716,1.0506515,1.05658,1.064964
LSHTM,26,7,2022,19,6,2022,Scotland,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,0.99832085,1.004881,1.009661,1.013182,1.01736,1.020586,1.023063,1.026368,1.028791,1.03136,1.0339935,1.03665,1.039171,1.042009,1.04553,1.049684,1.0535975,1.059228,1.067673
LSHTM,26,7,2022,20,6,2022,Scotland,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,0.9993048,1.007098,1.011517,1.016208,1.019925,1.022864,1.0259195,1.029052,1.0315965,1.034305,1.0369945,1.03926,1.04179,1.04538,1.0488125,1.052686,1.0567505,1.062374,1.0696525
LSHTM,26,7,2022,21,6,2022,Scotland,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,1.0024825,1.009447,1.0143385,1.018712,1.022645,1.025924,1.0291595,1.031716,1.0341365,1.03677,1.0394145,1.041994,1.0456935,1.048513,1.0521675,1.05539,1.059542,1.064928,1.073301
LSHTM,26,7,2022,22,6,2022,Scotland,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,1.004369,1.011718,1.0171185,1.021518,1.0252625,1.028588,1.0310165,1.03407,1.0366455,1.03904,1.0417845,1.044738,1.0480975,1.051066,1.0540025,1.057586,1.0619845,1.068064,1.078031
LSHTM,26,7,2022,23,6,2022,Scotland,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,1.005428,1.013019,1.0186895,1.022892,1.0266525,1.029938,1.032893,1.035786,1.0387575,1.04114,1.0434445,1.046494,1.04928,1.05231,1.05519,1.058848,1.063749,1.069948,1.08039
LSHTM,26,7,2022,24,6,2022,Scotland,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,1.0058095,1.013963,1.0189185,1.023036,1.0267175,1.029661,1.033106,1.036312,1.039221,1.041635,1.04454,1.047204,1.0502935,1.052829,1.0558175,1.059448,1.064139,1.071104,1.081
LSHTM,26,7,2022,25,6,2022,Scotland,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,1.0044945,1.012754,1.018257,1.022072,1.02571,1.029307,1.0319865,1.035222,1.038281,1.04092,1.0435245,1.046438,1.049547,1.052463,1.05548,1.059648,1.0650845,1.069731,1.0803645
LSHTM,26,7,2022,26,6,2022,Scotland,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,1.0019385,1.009965,1.015557,1.019726,1.0237075,1.026767,1.0295365,1.032926,1.036011,1.038905,1.041546,1.044444,1.047298,1.050844,1.0539,1.058272,1.0629915,1.068732,1.0787605
LSHTM,26,7,2022,27,6,2022,Scotland,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,0.9962108,1.005842,1.011387,1.015448,1.019205,1.022876,1.0261995,1.02907,1.0327055,1.035305,1.038278,1.04166,1.044271,1.047548,1.051015,1.055012,1.0602215,1.066123,1.075833
LSHTM,26,7,2022,28,6,2022,Scotland,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,0.9909649,0.9995706,1.005537,1.010536,1.01445,1.017638,1.0209565,1.024316,1.0273065,1.03052,1.0338635,1.036794,1.0398835,1.042729,1.0466325,1.051504,1.055986,1.062442,1.071422
LSHTM,26,7,2022,29,6,2022,Scotland,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,0.9843008,0.9930107,0.9992137,1.003866,1.00803,1.011579,1.014596,1.01796,1.021202,1.02507,1.028669,1.031274,1.0342575,1.037359,1.0414275,1.046188,1.050971,1.056775,1.0676725
LSHTM,26,7,2022,30,6,2022,Scotland,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,0.97624095,0.9852947,0.9916767,0.9961742,1.0008875,1.004519,1.00801,1.011536,1.014631,1.018135,1.0213945,1.024742,1.027977,1.031385,1.035255,1.040106,1.0447745,1.051531,1.0607725
LSHTM,26,7,2022,1,7,2022,Scotland,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,0.966686,0.9766043,0.98318865,0.9884508,0.99304725,0.9968725,1.0006395,1.004096,1.0072895,1.01059,1.0141445,1.017212,1.021124,1.025376,1.029655,1.033822,1.038639,1.045363,1.0548
LSHTM,26,7,2022,2,7,2022,Scotland,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,0.95616325,0.965099,0.97360665,0.9794018,0.98464625,0.9892155,0.99256945,0.995836,0.9988832,1.00276,1.0064935,1.010724,1.0149,1.019092,1.022765,1.027884,1.033263,1.041037,1.0503615
LSHTM,26,7,2022,3,7,2022,Scotland,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,0.9419455,0.9546016,0.9628779,0.9692938,0.97498625,0.9802572,0.98393365,0.9879816,0.9919883,0.995393,0.9997072,1.004172,1.008477,1.012715,1.01703,1.022764,1.0293745,1.03797,1.0488785
LSHTM,26,7,2022,4,7,2022,Scotland,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,0.92676435,0.9425157,0.9509646,0.9582372,0.964645,0.9700831,0.97512255,0.980164,0.9848271,0.9888705,0.9931763,0.9981608,1.002864,1.008637,1.014165,1.020702,1.0276095,1.035575,1.049602
LSHTM,26,7,2022,5,7,2022,Scotland,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,0.9097333,0.9271752,0.93736045,0.9483054,0.9546425,0.9602177,0.96640275,0.9714914,0.97711735,0.9828665,0.98809,0.9935122,0.99941225,1.005206,1.01213,1.019714,1.026696,1.03727,1.0518925
LSHTM,26,7,2022,6,7,2022,Scotland,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,0.89158035,0.9115168,0.9239517,0.9348826,0.94289925,0.9520371,0.95847065,0.9649056,0.9709953,0.977239,0.9837067,0.989689,0.99615105,1.003466,1.0118475,1.020772,1.029478,1.040176,1.060879
LSHTM,26,7,2022,7,7,2022,Scotland,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,0.87073635,0.8955786,0.90939985,0.921866,0.93307625,0.9427593,0.95116005,0.9578512,0.9666662,0.9717975,0.97923605,0.9872516,0.9941238,1.002215,1.01317,1.02286,1.032624,1.046595,1.0706625
LSHTM,26,7,2022,8,7,2022,Scotland,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,0.8507591,0.8783666,0.89552695,0.9110126,0.9245235,0.933985,0.94297965,0.9517018,0.9614493,0.9684005,0.9761158,0.9846662,0.99417965,1.004122,1.01553,1.02616,1.0385295,1.056387,1.0819865
LSHTM,26,7,2022,9,7,2022,Scotland,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,0.83394385,0.8613338,0.8836706,0.8988308,0.91443525,0.9248957,0.93656555,0.9466468,0.95597325,0.964539,0.97506505,0.984144,0.99421995,1.006518,1.018895,1.03099,1.046317,1.067707,1.095478
LSHTM,26,7,2022,10,7,2022,Scotland,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,0.81580075,0.8495831,0.8729249,0.8886268,0.906511,0.9188014,0.93080645,0.9419854,0.952047,0.961922,0.97397085,0.9841044,0.9954792,1.008428,1.0236925,1.03667,1.054864,1.080142,1.108671
LSHTM,26,7,2022,11,7,2022,Scotland,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,0.7998974,0.839475,0.86115985,0.8820284,0.898505,0.9114029,0.9261048,0.9381834,0.9491725,0.9606185,0.97229295,0.9857858,0.99966715,1.01281,1.02863,1.043148,1.062762,1.091188,1.1276765
LSHTM,26,7,2022,12,7,2022,Scotland,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,0.78327095,0.8269223,0.8547659,0.8762812,0.89032425,0.9057939,0.92121875,0.9343928,0.94807945,0.9612875,0.9749884,0.9871706,1.001992,1.017836,1.0332525,1.050112,1.072123,1.104809,1.1430945
LSHTM,26,7,2022,13,7,2022,Scotland,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,0.7709902,0.8160014,0.84983925,0.8698638,0.88685725,0.9005382,0.91529995,0.9320246,0.94540225,0.963389,0.9769988,0.9911196,1.004621,1.020923,1.03955,1.058064,1.082091,1.11837,1.1576205
LSHTM,26,7,2022,14,7,2022,Scotland,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,0.76602445,0.8112869,0.8457083,0.8658628,0.88419775,0.8990287,0.9137852,0.9307616,0.94605175,0.9633075,0.9789247,0.9930856,1.0064635,1.023513,1.042795,1.062654,1.085568,1.124339,1.166667
LSHTM,26,7,2022,21,4,2022,Scotland,growth_rate,EpiNow ONS Positivity,Nowcast,Survey,0.1,-0.04051901,-0.03814478,-0.036204095,-0.03480718,-0.033566725,-0.03251092,-0.031523605,-0.03052866,-0.029514655,-0.02858065,-0.02767706,-0.02676344,-0.02594527,-0.02511537,-0.0242863,-0.02334536,-0.021954165,-0.02004644,-0.017300255
LSHTM,26,7,2022,22,4,2022,Scotland,growth_rate,EpiNow ONS Positivity,Nowcast,Survey,0.1,-0.040578145,-0.03801363,-0.036161435,-0.0345865,-0.0335371,-0.03237447,-0.03141979,-0.03037524,-0.02944228,-0.0284903,-0.02753308,-0.02666598,-0.02589823,-0.02509014,-0.02420945,-0.02302698,-0.021886945,-0.02020535,-0.01780883
LSHTM,26,7,2022,23,4,2022,Scotland,growth_rate,EpiNow ONS Positivity,Nowcast,Survey,0.1,-0.040183945,-0.0375489,-0.035552525,-0.03417744,-0.032855275,-0.03188339,-0.03102005,-0.03001642,-0.02909688,-0.02823225,-0.02731044,-0.02658024,-0.02556876,-0.02465617,-0.023838625,-0.02284568,-0.02165763,-0.02006044,-0.017526345
LSHTM,26,7,2022,24,4,2022,Scotland,growth_rate,EpiNow ONS Positivity,Nowcast,Survey,0.1,-0.039701495,-0.03665614,-0.03483628,-0.03328994,-0.0321601,-0.03122333,-0.03025936,-0.02926676,-0.02845209,-0.02767725,-0.026836315,-0.02590468,-0.02503595,-0.0241561,-0.0231286,-0.02208246,-0.021003525,-0.01922417,-0.016642915
LSHTM,26,7,2022,25,4,2022,Scotland,growth_rate,EpiNow ONS Positivity,Nowcast,Survey,0.1,-0.03884368,-0.03582646,-0.033723545,-0.0325521,-0.03137935,-0.03036825,-0.02931787,-0.02847718,-0.027595365,-0.026661,-0.02565031,-0.0248706,-0.023897295,-0.02287088,-0.02203765,-0.02104764,-0.0198896,-0.01818223,-0.015871365
LSHTM,26,7,2022,26,4,2022,Scotland,growth_rate,EpiNow ONS Positivity,Nowcast,Survey,0.1,-0.037164865,-0.03487661,-0.032817715,-0.03139584,-0.03012965,-0.02904937,-0.028149070000000002,-0.02719818,-0.02604931,-0.02517715,-0.02424332,-0.02340006,-0.022420775,-0.02145859,-0.020605075,-0.01952844,-0.01848612,-0.01695183,-0.01427918
LSHTM,26,7,2022,27,4,2022,Scotland,growth_rate,EpiNow ONS Positivity,Nowcast,Survey,0.1,-0.036260975,-0.03326406,-0.03139699,-0.02990504,-0.0286069,-0.02738252,-0.02628347,-0.02537614,-0.02454013,-0.0235836,-0.022757005,-0.02171226,-0.02073244,-0.01983535,-0.01896725,-0.01786106,-0.01661555,-0.01500809,-0.012406285
